"COVID-19_Season";"Week_ID";"Current_Season_Week_Ending_Label";"MMWR_Week_Order";"MMWR_Year";"MMWR_Week";"MMWR_Day";"Setting";"Doses";"Cumulative_Doses";"Location_and_Flu_Season_Order";"Current_Through";"Age_Group"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"74,681";"1,994,144";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"29,413";"632,200";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"49,712";"1,190,273";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"20,299";"558,072";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"22,081";"647,542";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"24,969";"803,867";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jan 13 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2024";"2";"7";"Physician Medical Office";"10,895";"393,850";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"54,167";"2,048,311";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"21,028";"653,228";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"36,021";"1,226,294";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"14,993";"573,065";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"16,630";"664,172";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"18,147";"822,014";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jan 20 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2024";"3";"7";"Physician Medical Office";"7,764";"401,614";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"57,586";"2,105,897";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"22,711";"675,939";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"38,472";"1,264,766";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"15,761";"588,826";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"16,147";"680,319";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"19,114";"841,128";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Jan 27 12:00:00 AM";"2026 Jan 24 12:00:00 AM";"23";"2024";"4";"7";"Physician Medical Office";"8,976";"410,590";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"54,044";"2,159,941";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"21,700";"697,639";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"36,734";"1,301,500";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"15,034";"603,860";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"15,337";"695,656";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"17,309";"858,437";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Feb 03 12:00:00 AM";"2026 Jan 31 12:00:00 AM";"24";"2024";"5";"7";"Physician Medical Office";"8,015";"418,605";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"49,587";"2,209,528";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"20,246";"717,885";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"33,613";"1,335,113";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"13,368";"617,228";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"14,516";"710,172";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"15,974";"874,411";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Feb 10 12:00:00 AM";"2026 Feb 07 12:00:00 AM";"25";"2024";"6";"7";"Physician Medical Office";"6,983";"425,588";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"38,409";"2,247,937";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"15,621";"733,506";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"26,249";"1,361,362";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"10,628";"627,856";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"10,927";"721,099";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"12,160";"886,571";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Feb 17 12:00:00 AM";"2026 Feb 14 12:00:00 AM";"26";"2024";"7";"7";"Physician Medical Office";"5,464";"431,052";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"22,927";"2,270,864";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"8,851";"742,357";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"15,228";"1,376,590";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"6,377";"634,233";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"6,634";"727,733";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"7,700";"894,271";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Feb 24 12:00:00 AM";"2026 Feb 21 12:00:00 AM";"27";"2024";"8";"7";"Physician Medical Office";"3,652";"434,704";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"24,180";"2,295,044";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"9,697";"752,054";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"16,057";"1,392,647";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"6,360";"640,593";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"6,908";"734,641";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"8,122";"902,393";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Mar 02 12:00:00 AM";"2026 Feb 28 12:00:00 AM";"28";"2024";"9";"7";"Physician Medical Office";"3,630";"438,334";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"31,187";"2,326,231";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"12,050";"764,104";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"19,274";"1,411,921";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"7,224";"647,817";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"9,317";"743,958";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"11,913";"914,306";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Mar 09 12:00:00 AM";"2026 Mar 07 12:00:00 AM";"29";"2024";"10";"7";"Physician Medical Office";"5,576";"443,910";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"29,945";"2,356,176";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"10,834";"774,938";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"17,378";"1,429,299";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"6,544";"654,361";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"9,210";"753,168";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"12,567";"926,873";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Mar 16 12:00:00 AM";"2026 Mar 14 12:00:00 AM";"30";"2024";"11";"7";"Physician Medical Office";"5,865";"449,775";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"29,618";"2,385,794";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"9,965";"784,903";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"16,357";"1,445,656";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"6,392";"660,753";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"9,433";"762,601";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"13,261";"940,134";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Mar 23 12:00:00 AM";"2026 Mar 21 12:00:00 AM";"31";"2024";"12";"7";"Physician Medical Office";"6,308";"456,083";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"27,728";"2,413,522";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"9,731";"794,634";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"15,455";"1,461,111";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"5,724";"666,477";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"8,837";"771,438";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"12,273";"952,407";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Mar 30 12:00:00 AM";"2026 Mar 28 12:00:00 AM";"32";"2024";"13";"7";"Physician Medical Office";"5,650";"461,733";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"29,083";"2,442,605";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"9,027";"803,661";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"14,946";"1,476,057";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"5,919";"672,396";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"9,566";"781,004";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"14,138";"966,545";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Apr 06 12:00:00 AM";"2026 Apr 04 12:00:00 AM";"33";"2024";"14";"7";"Physician Medical Office";"7,149";"468,882";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"28,947";"2,471,552";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"8,704";"812,365";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"14,109";"1,490,166";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"5,404";"677,800";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"8,919";"789,923";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"14,838";"981,383";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Apr 13 12:00:00 AM";"2026 Apr 11 12:00:00 AM";"34";"2024";"15";"7";"Physician Medical Office";"8,066";"476,948";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"42,708";"2,514,260";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"8,425";"820,790";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"13,730";"1,503,896";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"5,305";"683,105";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"9,091";"799,014";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"28,978";"1,010,361";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Apr 20 12:00:00 AM";"2026 Apr 18 12:00:00 AM";"35";"2024";"16";"7";"Physician Medical Office";"21,921";"498,869";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"56,468";"2,570,728";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"7,760";"828,550";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"12,393";"1,516,289";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"4,634";"687,739";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"10,000";"809,014";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"44,074";"1,054,435";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 Apr 27 12:00:00 AM";"2026 Apr 25 12:00:00 AM";"36";"2024";"17";"7";"Physician Medical Office";"36,029";"534,898";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"25,933";"2,596,661";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"5,935";"834,485";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"9,600";"1,525,889";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"3,665";"691,404";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"7,506";"816,520";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"16,333";"1,070,768";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 May 04 12:00:00 AM";"2026 May 02 12:00:00 AM";"37";"2024";"18";"7";"Physician Medical Office";"10,385";"545,283";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"20,769";"2,617,430";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"5,376";"839,861";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"8,529";"1,534,418";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"3,152";"694,556";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"6,523";"823,043";"38";"2026 Jan 17 12:00:00 AM";"60-74"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"12,241";"1,083,009";"38";"2026 Jan 17 12:00:00 AM";"65+"
"2023-2024";"2024 May 11 12:00:00 AM";"2026 May 09 12:00:00 AM";"38";"2024";"19";"7";"Physician Medical Office";"7,040";"552,323";"38";"2026 Jan 17 12:00:00 AM";"75+"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"7";"Physician Medical Office";"21,396";"2,638,826";"38";"2026 Jan 17 12:00:00 AM";"18+"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"7";"Physician Medical Office";"6,973";"846,834";"38";"2026 Jan 17 12:00:00 AM";"18-49"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"7";"Physician Medical Office";"9,982";"1,544,400";"38";"2026 Jan 17 12:00:00 AM";"18-64"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"7";"Physician Medical Office";"3,009";"697,565";"38";"2026 Jan 17 12:00:00 AM";"50-64"
"2023-2024";"2024 May 18 12:00:00 AM";"2026 May 16 12:00:00 AM";"39";"2024";"20";"7";"Physician Medical Office";"6,214";"829,257";"38";"2026 Jan 17 12:00:00 AM";"60-74"
